name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['The Wolves: A Play: Off-Broadway Edition'],"
Delappe,Sarah",28.35,33.4,144,['PENGUIN GROUP                 '],Paperback,29/03/2016,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781468315714
"['Henry IV, Part 1']","
Shakespeare,William",9.06,10.68,160,['OXFORD UNIV PR                '],Mass,06/05/2010,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743485043
['Arcadia'],"
Stoppard,Tom",27.03,31.84,333,['MARTIN E. SEGAL THEATRE CTR   '],Paperback,24/12/2013,['88 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780571169344
['The Tragedy of Richard III'],"
Shakespeare,William",9.52,11.22,64,['DOVER PUBN INC                '],Mass,19/04/1993,['70 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743482844
['Four Great Tragedies: Hamlet; Othello; King Lear; Macbeth'],"
Shakespeare,William",12.42,14.63,222,['POCKET BOOKS (FOLGER)         '],Mass,01/07/2004,['125 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451527295
['Death and the Maiden'],"
Dorfman,Ariel",18.31,21.57,112,['MARTIN E. SEGAL THEATRE CTR   '],Paperback,12/12/2017,['63 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140246841
['Measure for Measure'],"
Shakespeare,William",29.67,34.95,576,['ARDEN SHAKESPEARE             '],Paperback,28/07/2016,['112 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436448
['Hamlet (Collins Classics)'],"
Shakespeare,William",6.11,7.2,301,['SIMON & SCHUSTER              '],Paperback,02/08/2011,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780007902347
['Julius Caesar: Third Series'],"
Shakespeare,William",35.39,41.69,96,['DOVER PUBN INC                '],Paperback,01/06/1991,['34 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436219
['Doubt'],"
Shanley,JohnPatrick",18.52,21.82,43,['METHUEN                       '],Paperback,21/02/2008,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559362764
"[""A Midsummer Night's Dream""]","
Shakespeare,William",12.01,14.15,304,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780812035841
['The Tragedy of Hamlet: Prince of Denmark'],"
Shakespeare,William",17.42,20.53,272,['HARVEST BOOKS                 '],Paperback,01/11/2002,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781451669411
['King Lear'],"
Shakespeare,William",6.12,7.22,80,['DOVER PUBN INC                '],Paperback,21/02/1992,['65 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486280585
"[""A Doll's House""]","
Ibsen,Henrik",11.66,13.74,96,['THEATRE COMMUNICATIONS GROUP  '],Paperback,07/05/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781420922431
['Heathers the Musical Vocal Selections'],"
O'Keefe,Laurence",52.63,62.0,390,['ARDEN SHAKESPEARE             '],Paperback,06/12/2011,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780573704789
['The Ferryman (Tcg Edition)'],"
Butterworth,Jez",20.68,24.36,85,['FABER & FABER                 '],Paperback,29/03/1999,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559365666
['Steppenwolf Theatre Company of Chicago: In Their Own Words'],"
Mayer,John",46.85,55.19,60,['VINTAGE BOOKS                 '],Paperback,13/10/2009,['38 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781474239455
['Endgame and ACT Without Words'],"
Beckett,Samuel",22.54,26.56,292,['POCKET BOOKS (FOLGER)         '],Paperback,01/07/2004,['48 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802144393
"[""A Midsummer Night's Dream: Third Series""]","
Shakespeare,William",28.83,33.96,128,['GROVE/ATLANTIC INC            '],Paperback,11/01/1994,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781408133491
['The Curious Incident of the Dog in the Night-Time: The Play'],"
Haddon,Mark",25.91,30.53,112,['DOVER PUBN INC                '],Paperback,07/06/1996,['61 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781408185216
['The Merchant of Venice'],"
Shakespeare,William",4.51,5.32,96,['DOVER PUBN INC                '],Paperback,20/10/1994,['66 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486284927
['King Lear'],"
Shakespeare,William",9.24,10.89,208,['PENGUIN GROUP                 '],Mass,30/08/1963,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451526939
['Significant Other'],"
Harmon,Joshua",24.48,28.84,544,['ARDEN SHAKESPEARE             '],Paperback,22/10/2015,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780573705052
['Cyrano de Bergerac: A Heroic Comedy in Five Acts'],"
Rostand,Edmond",8.78,10.35,102,['OXFORD UNIV PR                '],Mass,01/04/2009,['37 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451531988
['The Tempest'],"
Shakespeare,William",8.78,10.35,78,['WWW.SNOWBALLPUBLISHING.COM    '],Mass,20/08/2014,['98 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451527127
['Twelfth Night'],"
Shakespeare,William",14.68,17.3,416,['ARDEN SHAKESPEARE             '],Paperback,07/11/2002,['46 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780198328711
['The Tragedy of Julius Caesar'],"
Shakespeare,William",16.02,18.87,214,['SIGNET CLASSICS               '],Paperback,01/04/1998,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781439196717
['The Miracle Worker'],"
Gibson,William",18.57,21.88,260,['THEATRE COMMUNICATIONS GROUP  '],Paperback,19/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781416590842
['King Lear: Third Series'],"
Shakespeare,William",31.69,37.33,408,['ARDEN SHAKESPEARE             '],Paperback,23/04/2015,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436592
"['The Tragedy of Othello, the Moor of Venice']","
Shakespeare,William",17.2,20.26,96,['DOVER PUBN INC                '],Paperback,23/12/1993,['145 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781501146299
['The Merchant of Venice: Third Series'],"
Shakespeare,William",33.73,39.73,128,['GROVE/ATLANTIC INC            '],Paperback,11/04/2017,['222 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436813
['The Oresteia'],"
Aeschylus",21.07,24.82,142,['OXFORD UNIV PR                '],Paperback,01/04/2009,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140443332
['The Tragedy of Macbeth: The Oxford Shakespeare the Tragedy of Macbeth'],"
Shakespeare,William",16.53,19.47,239,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['306 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199535835
['Spring Awakening: A Play'],"
Wedekind,Frank",18.54,21.84,85,['GROVE/ATLANTIC INC            '],Paperback,17/05/2011,['256 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780865479784
['The Importance of Being Earnest'],"
Wilde,Oscar",8.28,9.76,139,['PENGUIN GROUP                 '],Mass,28/10/1976,['102 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780380012770
['Merchant of Venice'],"
Shakespeare,William",14.91,17.57,127,['OXFORD UNIV PR                '],Paperback,01/04/2009,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780198328674
['The Shape of Things'],"
Labute,Neil",21.76,25.64,218,['POCKET BOOKS (FOLGER)         '],Paperback,01/07/2004,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780881452228
['King Henry V: Third Series'],"
Shakespeare,William",35.65,42.0,105,['NEW DIRECTIONS                '],Paperback,17/06/1999,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781904271086
