name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
"['Government Contracts Reference Book, Fourth Edition (Softcover)']","
CchIncorporated",130.76,154.02,376,['OXFORD UNIV PR                '],Paperback,08/08/2018,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780808028956
['Philosophical Foundations of International Criminal Law: Correlating Thinkers'],"
Bergsmo,Morten",85.45,100.65,248,['NOLO PRESS OCCIDENTAL         '],Hardcover,11/04/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788283481174
['Multiracials and Civil Rights: Mixed-Race Stories of Discrimination'],"
Hernandez,TanyaKateri",86.19,101.53,1080,['WOLTERS KLUWER LAW & BUSINESS '],Hardcover,30/08/2013,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479830329
"['Your Texas Wills, Trusts, & Estates Explained Simply: Important Information You Need to Know for Texas Residents']","
Ashar,LindaC.",26.62,33.32,306,['LIGHTNING SOURCE INC          '],Paperback,26/04/2016,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781601384119
['Federal Sentencing Guidelines Manual; 2018-2019 Edition'],"
MichiganLegalPublishingLtd",139.43,164.24,0,['CLAITORS PUB DIVISION         '],Paperback,12/05/2015,['137 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781942842187
['Patent Pending in 24 Hours'],"
Stim,Richard",50.45,59.43,176,['UNC SCHOOL OF GOVERNMENT      '],Paperback,26/02/2016,['1244 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325492
['The LSAT Logic Puzzle Book: Are You Smarter Than a Lawyer?'],"
Kolby,Jeff",27.43,34.34,320,['PICADOR                       '],Paperback,13/11/2018,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944595081
"[""Barron's Law Dictionary""]","
Gifis,StevenH.",21.45,26.85,420,['LAW SCHOOL ADMISSION COUNCIL  '],Paperback,04/10/2017,['62 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438006956
['Testifying in Court: Guidelines and Maxims for the Expert Witness'],"
Brodsky,StanleyL.",47.2,55.6,92,['IZZARD INK                    '],Paperback,23/08/2016,['146 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433812125
['8 Ways to Avoid Probate'],"
Randolph,Mary",30.09,37.66,202,['CREATESPACE                   '],Paperback,25/07/2013,['134 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325133
['Criminalistics Laboratory Manual: The Basics of Forensic Investigation'],"
Erickson,Elizabeth",89.65,105.6,496,['NOLO PR                       '],Paperback,22/02/2019,['143 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781455731404
['Chapter 13 Bankruptcy: Keep Your Property & Repay Debts Over Time'],"
O'Neill,Cara",55.77,65.69,480,['SIGNET CLASSICS               '],Paperback,06/05/2003,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325157
['Take Down: Inside the Jan Kemp Affair'],"
Henry,Hue",43.81,51.61,906,['LIGHTNING SOURCE INC          '],Hardcover,15/03/2018,['118 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780692152614
['The Great Legal Reformation: Notes from the Field'],"
Kowalski,Mitchell",31.44,39.36,2016,['CLAITORS PUB DIVISION         '],Paperback,01/05/2014,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781532032165
"['Code of Federal Regulations, Title 19 Customs Duties 200-End, Revised as of April 1, 2018']","
OfficeoftheFederalRegister(US)",73.64,86.74,304,['BERKLEY PUB GROUP             '],Paperback,05/10/2004,['2 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641430616
['Pathways to Indigenous Nation Sovereignty: A Chronicle of Federal Policy Developments'],"
Parker,AlanR.",36.54,43.05,14,['UNITED NATIONS PUBN           '],Paperback,04/06/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781938065019
['Business Bribes: Corporate Corruption and the Courts'],"
Kuhne,CecilC.",93.71,110.38,352,['RANDOM HOUSE INC              '],Paperback,26/06/2018,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634259255
['A Legal Guide for Lesbian & Gay Couples'],"
Hertz,Frederick",50.0,58.9,430,['CAMBRIDGE UNIV PR             '],Paperback,19/04/2018,['118 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325430
['Guidelines for the Assessment of General Damages in Personal Injury Cases'],"
",57.01,67.15,204,['SCHIFFER PUB                  '],Paperback,28/02/1998,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780198814528
"[""A Teacher's Pocket Guide to School Law""]","
Essex,NathanL.",121.52,143.14,240,['SOC FOR HUMAN RESOURCE MGMT   '],Paperback,01/04/2018,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780133351910
"[""Every Tenant's Legal Guide""]","
Portman,Janet",53.2,62.67,222,['AMER BAR ASSN                 '],Paperback,07/05/2015,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325058
"['Federal Benefits for Veterans, Dependents, and Survivors 2018']","
VeteransAffairsDept(US)",12.38,15.5,752,['ASPEN PUBL                    '],Paperback,17/01/2018,['131 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780160947513
"[""Self-Publisher's Legal Handbook, Second Edition: Updated Guide to Protecting Your Rights and Wallet""]","
Sedwick,Helen",22.97,28.76,240,['UNIV OF CHICAGO PR            '],Paperback,15/11/2018,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780988302198
['Thinking Like a Lawyer: A New Introduction to Legal Reasoning'],"
Schauer,Frederick",57.77,68.05,320,['BASIC BOOKS                   '],Paperback,03/04/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674062481
"['Flunking Democracy: Schools, Courts, and Civic Participation']","
Rebell,MichaelA.",67.41,79.41,232,['OXFORD UNIV PR                '],Paperback,01/05/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226549811
['Practical Equality: Forging Justice in a Divided Nation'],"
Tsai,Robert",40.31,47.49,432,['NOLO PR                       '],Hardcover,30/07/2018,['49 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393652024
['Unequal Profession: Race and Gender in Legal Academia'],"
Deo,MeeraE.",40.29,47.46,352,['BASIC BOOKS                   '],Paperback,31/12/2018,['88 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781503607842
"['The Rise of Big Data Policing: Surveillance, Race, and the Future of Law Enforcement']","
Ferguson,AndrewGuthrie",56.84,66.96,557,['SILMAN JAMES PR               '],Hardcover,01/12/2014,['81 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479892822
['Bourbon Justice: How Whiskey Law Shaped America'],"
Haara,BrianF.",38.19,44.99,128,['HODDER EDUCATION              '],Hardcover,22/02/2013,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640120853
