name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Gift & Award Bible-KJV'],"
HendricksonPublishers",16.01,18.86,945,['FOUND PUBN INC                '],Imitation,01/03/1997,['564 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781598560206
"['NKJV, Value Thinline Bible, Large Print, Imitation Leather, Purple, Red Letter Edition']","
ThomasNelson",37.59,44.28,128,['CROSSWAY BOOKS                '],Imitation,31/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718075590
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",90.76,106.91,786,['LIGHTNING SOURCE INC          '],Imitation,01/08/2018,['104 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648243
['Economy Bible-NKJV: Beautiful. Trustworthy. Today'],"
ThomasNelson",8.57,10.1,1850,['NAV PR                        '],Paperback,03/04/2018,['197 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718091750
"[""The KJV Cross Reference Study Bible Women's Edition Indexed [Floral Berry]""]","
CompiledbyBarbourStaff",58.98,69.47,2016,['REFORMATION TRUST PUB         '],Imitation,23/10/2017,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683224730
['Have You Considered: Evidence Beyond a Reasonable Doubt'],"
Vonvett,Julie",25.44,29.97,1728,['BROADMAN PR                   '],Paperback,01/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781939456250
"[""New Believer's New Testament-NLT""]","
Tyndale",13.52,15.93,1565,['CATHOLIC BOOK PUB CO          '],Paperback,01/09/2011,['106 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302577
['Message Large Print Bible-MS'],"
Peterson,EugeneH.",138.76,163.45,1392,['CALLA ED                      '],Leather,02/08/2017,['66 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617471681
['Extreme Teen Study Bible-NKJV: Real Faith for Real Life'],"
ThomasNelson",53.75,63.32,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781401674731
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",65.16,76.75,0,['CHRISTIAN ART GIFTS           '],Hardcover,24/02/2017,['162 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433613814
['Message Bible-MS-Numbered'],"
Peterson,EugeneH.",61.63,72.6,1424,['TYNDALE HOUSE PUBL            '],Hardcover,01/09/2004,['41 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781576836736
"['CSB She Reads Truth Bible, Brown Genuine Leather']","
CsbBiblesbyHolman",234.37,276.06,0,['CHRISTIAN ART GIFTS           '],Leather,24/02/2017,['28 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648236
['Rainbow Study Bible-NIV'],"
HolmanBibleStaff",61.9,72.92,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/11/2016,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433616532
['New Testament (Pocket Size) New Catholic Version'],"
CatholicBookPublishingCorp",17.86,21.04,1472,['ZONDERVAN PUB HOUSE           '],Leather,02/10/2018,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781941243657
['Message Bible-MS-Large Print Numbered'],"
Peterson,EugeneH.",63.78,75.13,1720,['ZONDERVAN PUB HOUSE           '],Hardcover,25/08/2015,['12 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781576838457
['Large Print Bible-NKJV'],"
ThomasNelson",14.14,16.66,1408,['WORLD BIBLE PUB CO            '],Paperback,27/05/2011,['44 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718083298
['Premium Slimline Reference Bible-NLT-Large Print Fruit of the Spirit'],"
Tyndale",81.62,96.14,1104,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2016,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414397658
['Good News Bible-TEV'],"
AmericanBibleSociety",14.4,16.97,906,['NAV PR                        '],Paperback,04/10/2016,['226 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160778
['Celebrate Recovery Study Bible-NIV'],"
Baker,John",38.02,44.79,810,['TYNDALE HOUSE PUBL            '],Paperback,01/03/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310445173
['Large Print Personal Size Reference Bible-NKJV'],"
HolmanBibleStaff",39.14,46.11,0,['CHRISTIAN ART GIFTS           '],Imitation,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433606557
['Gift and Award Bible-Nlt'],"
Tyndale",16.64,19.6,1104,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2016,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302065
['Saint Joseph Giant Print Bible-NABRE'],"
CatholicBookPublishingCo",66.48,78.31,1066,['CROSSWAY BOOKS                '],Paperback,30/09/2015,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780899426167
['Gift & Award Bible-KJV'],"
HolmanBibleStaff",14.39,16.95,363,['AMER BIBLE SOC                '],Imitation,01/05/2010,['190 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780879814601
['Childrens Easy-To-Read Bible-OE'],"
WorldBibleTranslationCenter",36.81,43.36,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['423 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780915547869
"['NIV, Value Thinline Bible, Large Print, Imitation Leather, Pink']","
Zondervan",32.22,37.96,1632,['CATHOLIC BOOK PUB CO          '],Imitation,01/08/2011,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310448563
['Family Faith & Values Bible-KJV-Heritage'],"
NationalBibles",120.33,141.74,2226,['HOLMAN A J                    '],Leather,15/04/2017,['733 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780834003583
['Premium Slimline Reference Bible-NLT-Large Print'],"
Tyndale",81.83,96.39,1253,['OXFORD UNIV PR                '],Imitation,01/02/2005,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414397634
['ESV Illuminated Scripture Journal: John'],"
",10.95,12.9,1408,['AMER BIBLE SOC                '],Paperback,01/03/2001,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433564857
"['KJV, Deluxe Gift Bible, Imitation Leather, Gray, Red Letter Edition']","
ThomasNelson",30.17,35.54,2226,['HOLMAN A J                    '],Imitation,15/04/2017,['495 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718097820
"['ESV Illuminated Bible, Art Journaling Edition (Cloth Over Board)']","
Tanamachi,Dana",72.98,85.97,576,['HOLMAN A J                    '],Hardcover,16/11/1995,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433558313
['Net Bible-OE-Compact Magnetic Closure'],"
BiblicalStudiesPress",62.81,73.99,624,['CROSSWAY BOOKS                '],Bonded,15/02/2017,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780737501421
['HarperCollins Study Bible-NRSV'],"
Attridge,HaroldW.",63.01,74.22,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['155 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061228407
"['NIV, Outreach Bible, Student Edition, Paperback']","
Zondervan",9.41,11.09,239,['AMER BIBLE SOC                '],Paperback,01/12/1999,['356 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310446460
['Daily Message-MS: Through the Bible in One Year'],"
Peterson,EugeneH.",38.23,45.03,1072,['NAV PR                        '],Paperback,01/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781600063572
"[""The NKJV, Woman's Study Bible, Fully Revised, Hardcover, Full-Color: Receiving God's Truth for Balance, Hope, and Transformation""]","
Patterson,DorothyKelley",78.53,92.5,2368,['NELSONWORD PUB GROUP          '],Hardcover,08/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718086749
['Saint Joseph Bible-NABRE'],"
CatholicBookPublishingCo",32.55,38.35,512,['CALLA ED                      '],Hardcover,02/08/2017,['139 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780899429519
"['NKJV, Apply the Word Study Bible, Large Print, Imitation Leather, Brown, Indexed, Red Letter Edition: Live in His Steps']","
ThomasNelson",141.51,166.68,1056,['BROADSTREET PUB               '],Imitation,03/04/2018,['91 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718084462
['Life Application Study Bible NIV'],"
Tyndale",75.77,89.25,1524,['TYNDALE HOUSE PUBL            '],Hardcover,22/03/2016,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414359748
"['NKJV Super Giant Print Reference Bible, Classic Burgundy Leathertouch, Indexed']","
CsbBiblesbyHolman",92.94,109.48,1554,['ZONDERVAN PUB HOUSE           '],Imitation,14/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781535905626
['Ignatius Catholic Study New Testament-RSV'],"
Hahn,Scott",47.41,55.85,303,['AMER BIBLE SOC                '],Paperback,01/12/2001,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586172503
['Following Jesus Bible-ESV'],"
CrosswayBibles",47.43,55.87,1566,['ZONDERVAN PUB HOUSE           '],Hardcover,24/06/2014,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433545528
['KJV My Creative Bible Pink Lux KJV My Creative Bible Pink Lux'],"
ChristianArtGifts",59.89,70.55,2203,['ZONDERVAN PUB HOUSE           '],Imitation,30/08/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432114862
"[""Dake's Annotated Reference Bible-KJV""]","
Dake,FinisJ.",106.43,125.36,1072,['NAV PR                        '],Hardcover,01/10/2016,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558291768
['The Jeremiah Study Bible-NIV: What It Says. What It Means. What It Means for You.'],"
Jeremiah,David",78.3,92.23,1024,['AMER BIBLE SOC                '],Hardcover,01/12/1999,['641 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617957413
"[""The Everyday Life Bible: The Power of God's Word for Everyday Living""]","
Meyer,Joyce",58.24,68.6,1070,['IGNATIUS PR                   '],Paperback,30/04/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781478922919
['Dake Annotated Reference Bible-KJV'],"
Dake,FinisJ.",164.46,193.72,2226,['HOLMAN A J                    '],Bonded,15/04/2017,['226 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558291805
