name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['World Enough & Time: On Creativity and Slowing Down'],"
McEwen,Christian",39.46,46.48,352,['SMALL BEER PR                 '],Paperback,18/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780872331464
['The Girls in My Town: Essays'],"
Morales,Angela",25.54,31.97,416,['FARRAR STRAUS & GIROUX        '],Paperback,31/05/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780826356628
['Camera Lucida: Reflections on Photography'],"
Barthes,Roland",17.79,22.27,144,['HARPER COLLINS                '],Paperback,15/05/2018,['26 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780374532338
['Love Letters of Great Men - Vol. 2'],"
Byron,GeorgeGordon,1788-",22.39,28.03,270,['MARTINO FINE BOOKS            '],Paperback,25/07/2018,['79 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781440495908
"['Julie, or the New Heloise: Letters of Two Lovers Who Live in a Small Town at the Foot of the Alps']","
Rousseau,Jean-Jacques",111.43,131.26,46,['LIGHTNING SOURCE INC          '],Paperback,03/02/2017,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780874518252
['The View from the Cheap Seats: Selected Nonfiction'],"
Gaiman,Neil",28.22,35.32,342,['BACK BAY BOOKS                '],Paperback,02/07/2007,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062262271
"[""Notes from No Man's Land: American Essays""]","
Biss,Eula",21.77,27.25,296,['UNIV OF CALIFORNIA PR         '],Paperback,02/10/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781555978235
['Struck: A Husbandas Memoir of Trauma and Triumph'],"
Segal,Douglas",21.55,26.98,480,['BEDFORD BOOKS                 '],Paperback,04/11/2016,['67 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781945551383
['Simplicity in Preaching'],"
Ryle,JohnCharles",3.73,4.67,626,['PENGUIN GROUP                 '],Paperback,28/03/2006,['13 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781848710658
['Arguably: Essays'],"
Hitchens,Christopher",35.41,41.71,166,['LIGHTNING SOURCE INC          '],Paperback,01/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781455502783
['Creating Sherlock Holmes: The Remarkable Story of Sir Arthur Conan Doyle'],"
Montague,Charlotte",26.4,33.05,1122,['EVERYMANS LIBRARY             '],Hardcover,17/10/2006,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785835011
['Gold Its 10 Varieties and the Kamea of 6'],"
Westcott,W.Wynn",13.39,16.76,192,['PERENNIAL                     '],Paperback,22/01/2019,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781163070383
"['The Devil and Sherlock Holmes: Tales of Murder, Madness, and Obsession']","
Grann,David",22.8,28.54,240,['ECCO                          '],Paperback,16/10/2018,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307275905
['Selected Writings and Speeches of Marcus Garvey'],"
Garvey,Marcus",8.54,10.69,118,['KESSINGER PUB LLC             '],Paperback,10/09/2010,['136 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486437873
['The Best American Essays 2014'],"
Sullivan,JohnJeremiah",22.62,28.32,248,['LITTLE TOLLER BOOKS           '],Paperback,21/10/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544309906
['The Pineal Gland: The Eye of God'],"
Hall,ManlyP.",8.5,10.64,264,['OXMOOR HOUSE INC              '],Paperback,15/05/2018,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614278450
['Orwell on Truth'],"
Orwell,George",23.88,29.89,304,['GIBBS SMITH PUB               '],Hardcover,02/08/2016,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328507860
['The Cloud of Unknowing'],"
Anonymous",9.57,11.98,294,['LIGHTNING SOURCE INC          '],Paperback,14/12/2018,['146 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781603867702
"[""How to Understand Your Bible: A Philosopher's Interpretation of Obscure and Puzzling Passages""]","
Hall,ManlyP.",25.27,31.63,138,['CREATESPACE                   '],Paperback,31/01/2010,['74 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786770080
['The Antichrist'],"
Carey,GeorgeW.",13.39,16.76,410,['BACK BAY BOOKS                '],Paperback,14/12/2010,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781163010051
"[""A Lion in the Snow: Essays on a Father's Journey Home""]","
Chesbro,JamesM.",20.55,25.72,208,['DUKE UNIV PR                  '],Paperback,17/01/2003,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781949116007
['We Are the Change We Seek: The Speeches of Barack Obama'],"
Jr,E.J.Dionne",36.59,43.1,288,['ALGONQUIN BOOKS OF CHAPEL HILL'],Hardcover,12/02/2019,['52 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781635570915
['The Magic in Your Mind'],"
Andersen,U.S.",21.14,26.47,416,['AGATE MIDWAY                  '],Paperback,14/08/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607966869
['The Sagas of Icelanders: (Penguin Classics Deluxe Edition)'],"
Various",43.85,51.66,240,['FARRAR STRAUS & GIROUX        '],Paperback,11/04/2017,['26 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780141000039
['Ron Carlson Writes a Story'],"
Carlson,Ron",15.58,19.5,384,['BALLANTINE BOOKS              '],Paperback,02/10/2018,['48 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781555974770
['The Art of Loading Brush: New Agrarian Writings'],"
Berry,Wendell",37.66,44.36,160,['HARRY N ABRAMS INC            '],Hardcover,04/09/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781619020382
['Science Fiktion'],"
Fuhmann,Franz",44.05,51.89,208,['LIVERIGHT                     '],Hardcover,29/05/2018,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780857426017
['Walking'],"
Thoreau,HenryDavid",22.89,28.65,256,['SAQI BOOKS                    '],Hardcover,11/07/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780884486138
['In Dogs We Trust: An Anthology of American Dog Literature'],"
RiversIII,JacobF.",49.05,57.78,28,['LIGHTNING SOURCE INC          '],Hardcover,30/08/2018,['131 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781611179668
['The Entered Apprentice'],"
Macoy,Robert",21.14,26.47,106,['SKYHORSE PUB                  '],Paperback,05/08/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781162854663
['The Practice of the Wild'],"
Snyder,Gary",21.28,26.64,464,['PENGUIN PR                    '],Paperback,06/02/2018,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781582436388
['The Wit and Wisdom of Mark Twain'],"
Ayres,Alex",18.42,23.06,368,['LITTLE BROWN & CO INC         '],Paperback,02/02/1998,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060751043
['Walden and Other Writings'],"
Thoreau,HenryDavid",7.74,9.69,336,['FARRAR STRAUS & GIROUX        '],Mass,20/02/2018,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780553212464
"['Frankenstein, or the Modern Prometheus (Annotated): The Original 1818 Version with New Introduction and Footnote Annotations']","
Shelley,MrsMaryWollstonecraft",17.04,21.33,100,['LIGHTNING SOURCE INC          '],Paperback,05/12/2016,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781530278442
['A Collection of Essays'],"
Orwell,George",21.71,27.18,270,['CAMBRIDGE UNIV PR             '],Paperback,21/04/2003,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780156186001
