name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
"Van Gogh's Letters: The Mind of the Artist in Paintings, Drawings, and Words, 1875-1890","
Suh,H.Anna",37.39,49.92,336,MARINER BOOKS                 ,Paperback,02/10/2018,['189 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781579128593
The Harvest Gypsies,"
Steinbeck,John",12.2,16.29,263,GIBBS SMITH PUB               ,Paperback,01/04/2011,['2898 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781890771614
Letters to a Young Poet,"
Rilke,RainerMaria",12.69,16.95,256,FARRAR STRAUS & GIROUX        ,Mass,13/11/2018,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780394741048
Mile High Stories: 25 Years of Our Best Writing,"
5280",27.52,36.75,192,PENGUIN PR                    ,Paperback,11/10/2016,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781917895064
The Collected Letters of Flann O'Brien,"
O'Brien,Flann",36.65,48.94,272,BALLANTINE BOOKS              ,Paperback,30/10/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628971835
"Children & Other Wild Animals: Notes on Badgers, Otters, Sons, Hawks, Daughters, Dogs, Bears, Air, Bobcats, Fishers, Mascots, Charles Darwin, Newts,","
Doyle,Brian",22.84,30.5,592,W W NORTON & CO INC           ,Paperback,06/11/2018,['48 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780870717543
"Essayism: On Form, Feeling, and Nonfiction","
Dillon,Brian",19.75,26.37,169,GRAY WOLF PR                  ,Paperback,07/10/2014,['114 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681372822
Iron Curtain Journals: January-May 1965,"
Ginsberg,Allen",39.38,52.58,166,HAYMARKET BOOKS               ,Hardcover,04/09/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780816699599
La Vita Nuova,"
Alighieri,Dante",15.09,20.15,224,GRAY WOLF PR                  ,Paperback,05/02/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140449471
Feel Free: Essays,"
Smith,Zadie",23.42,31.27,120,DA CAPO PR                    ,Paperback,02/03/2005,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143110255
The Pushcart Prize XLIII: Best of the Small Presses 2019 Edition,"
Henderson,Bill",27.18,36.29,288,MARINER BOOKS                 ,Paperback,17/04/2018,['34 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781888889895
"Nasty Women: Feminism, Resistance, and Revolution in Trump's America","
Harding,Kate",22.08,29.49,336,MARINER BOOKS                 ,Paperback,03/10/2017,['478 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250155504
Nonrequired Reading: Prose Pieces,"
Szymborska,Wislawa",40.42,53.97,128,COFFEE HOUSE PR               ,Hardcover,04/04/2017,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780151006601
The Blind Owl (Authorized by the Sadegh Hedayat Foundation - First Translation Into English Based on the Bombay Edition),"
Hedayat,Sadegh",14.64,19.55,336,MARINER BOOKS                 ,Paperback,02/10/2018,['98 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9789186131449
The Moth Presents Occasional Magic: True Stories about Defying the Impossible,"
Burns,Catherine",39.49,52.73,240,FARRAR STRAUS & GIROUX        ,Hardcover,13/11/2018,['303 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101904428
On Cats,"
Bukowski,Charles",18.38,24.54,1392,OXFORD UNIV PR                ,Paperback,28/11/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062651433
Love Letters of Great Men,"
Kirkland,JohnC.",29.84,39.85,360,STRANGE ATTRACTOR             ,Paperback,15/01/2019,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438257242
Decolonising the Mind: The Politics of Language in African Literature,"
NgugiWaThiong'o",37.65,50.27,368,ALFRED A KNOPF                ,Paperback,12/02/2019,['169 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780852555019
The Best American Short Stories 2018,"
Gay,Roxane",34.4,45.94,160,NEW DIRECTIONS                ,Hardcover,27/11/2018,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544582880
"See What Can Be Done: Essays, Criticism, and Commentary","
Moore,Lorrie",39.58,52.85,190,CROSSING PR                   ,Hardcover,01/08/2007,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781524732486
The Book of Seneca,"
Turnbull,GraceH.",19.75,26.37,238,FARRAR STRAUS & GIROUX        ,Paperback,28/10/2008,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781162841854
Shakespeare: The Bard's Guide to Abuses and Affronts,"
RunningPress",7.34,9.81,1112,RACE POINT PUB                ,Hardcover,27/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762453863
Reflections on the Revolution in France,"
Burke,Edmund",16.45,21.97,240,MARINER BOOKS                 ,Paperback,15/01/2019,['139 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199539024
Das Ornament Der Masse: Essays: Weimar Essays,"
Kracauer,Siegfried",79.43,99.42,222,FARRAR STRAUS & GIROUX        ,Paperback,10/11/2009,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674551633
Tales of Two Americas: Stories of Inequality in a Divided Nation,"
Freeman,John",21.1,28.18,272,SCRIBNER  MACMILLAN           ,Paperback,30/10/2018,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143131038
Letters to My Ex,"
B,CICI",23.97,32.01,200,MCSWEENEYS                    ,Paperback,20/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780995003941
This Is the Place: Women Writing about Home,"
Kahn,Margot",21.33,28.49,384,GROVE/ATLANTIC INC            ,Paperback,10/04/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781580056687
The Final Retreat,"
Hough,Stephen",25.0,33.39,240,BANTAM DELL                   ,Hardcover,02/10/2018,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781909631281
The Art of the Commonplace: The Agrarian Essays of Wendell Berry,"
Berry,Wendell",21.28,28.42,320,SIMON & SCHUSTER              ,Paperback,10/10/2000,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781593760076
"Against Memoir: Complaints, Confessions & Criticisms","
Tea,Michelle",24.05,32.12,240,HOUGHTON MIFFLIN              ,Paperback,05/12/2017,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936932184
The Moon and Sixpence,"
Maugham,W.Somerset",9.19,12.27,352,FARRAR STRAUS & GIROUX        ,Paperback,02/10/2018,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486446028
On Solitude,"
Montaigne,Michel",14.03,18.74,179,BEACON                        ,Paperback,20/11/2012,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780141399256
El Lobo Estepario,"
Hesse,Hermann",10.79,14.41,320,MARINER BOOKS                 ,Paperback,02/10/2018,['110 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781517006037
Asesinato En El Orient Express,"
Christie,Agratha",13.57,18.12,240,GILCREASE MUSEUM              ,Paperback,13/11/2018,['6059 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781546726982
South and West: From a Notebook,"
Didion,Joan",17.69,23.63,32,APPLEWOOD                     ,Paperback,23/10/1992,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525434191
McSweeney's 53,"
Eggers,Dave",35.21,47.02,192,HARRY N ABRAMS INC            ,Hardcover,10/04/2018,['2 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944211585
McSweeney's Issue 50,"
Eggers,Dave",48.13,60.24,144,MARINER BOOKS                 ,Hardcover,03/11/2015,['230 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940450100
A Documentary History of the United States,"
Heffner,RichardD.",22.23,29.68,449,ARDEN SHAKESPEARE             ,Paperback,01/06/2006,['111 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451490018
Mi Lucha (Mein Kampf) (Spanish Edition),"
Hitler,Adolf",19.33,25.81,160,CANONGATE BOOKS               ,Paperback,03/10/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781539828259
Daily Rituals: How Artists Work,"
Currey,Mason",30.89,41.25,842,BOOKSALES INC REMAINDERS      ,Hardcover,29/11/2009,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307273604
The Golden Key,"
Fox,Emmet",5.68,7.59,320,VINTAGE BOOKS                 ,Paperback,08/08/2017,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607966418
World Enough & Time: On Creativity and Slowing Down,"
McEwen,Christian",30.27,40.42,352,SMALL BEER PR                 ,Paperback,18/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780872331464
The Girls in My Town: Essays,"
Morales,Angela",23.94,31.97,416,FARRAR STRAUS & GIROUX        ,Paperback,31/05/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780826356628
Camera Lucida: Reflections on Photography,"
Barthes,Roland",16.68,22.27,144,HARPER COLLINS                ,Paperback,15/05/2018,['26 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780374532338
Love Letters of Great Men - Vol. 2,"
Byron,GeorgeGordon,1788-",20.99,28.03,270,MARTINO FINE BOOKS            ,Paperback,25/07/2018,['79 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781440495908
"Julie, or the New Heloise: Letters of Two Lovers Who Live in a Small Town at the Foot of the Alps","
Rousseau,Jean-Jacques",104.87,131.26,46,LIGHTNING SOURCE INC          ,Paperback,03/02/2017,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780874518252
The View from the Cheap Seats: Selected Nonfiction,"
Gaiman,Neil",26.45,35.32,342,BACK BAY BOOKS                ,Paperback,02/07/2007,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062262271
Notes from No Man's Land: American Essays,"
Biss,Eula",20.41,27.25,296,UNIV OF CALIFORNIA PR         ,Paperback,02/10/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781555978235
Struck: A Husbandas Memoir of Trauma and Triumph,"
Segal,Douglas",20.2,26.98,480,BEDFORD BOOKS                 ,Paperback,04/11/2016,['67 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781945551383
Simplicity in Preaching,"
Ryle,JohnCharles",3.49,4.67,626,PENGUIN GROUP                 ,Paperback,28/03/2006,['13 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781848710658
Arguably: Essays,"
Hitchens,Christopher",31.24,41.71,166,LIGHTNING SOURCE INC          ,Paperback,01/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781455502783
Creating Sherlock Holmes: The Remarkable Story of Sir Arthur Conan Doyle,"
Montague,Charlotte",24.75,33.05,1122,EVERYMANS LIBRARY             ,Hardcover,17/10/2006,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785835011
Gold Its 10 Varieties and the Kamea of 6,"
Westcott,W.Wynn",12.55,16.76,192,PERENNIAL                     ,Paperback,22/01/2019,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781163070383
"The Devil and Sherlock Holmes: Tales of Murder, Madness, and Obsession","
Grann,David",21.37,28.54,240,ECCO                          ,Paperback,16/10/2018,['27 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307275905
Selected Writings and Speeches of Marcus Garvey,"
Garvey,Marcus",8.0,10.69,118,KESSINGER PUB LLC             ,Paperback,10/09/2010,['136 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486437873
The Best American Essays 2014,"
Sullivan,JohnJeremiah",21.21,28.32,248,LITTLE TOLLER BOOKS           ,Paperback,21/10/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544309906
The Pineal Gland: The Eye of God,"
Hall,ManlyP.",7.96,10.64,264,OXMOOR HOUSE INC              ,Paperback,15/05/2018,['38 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614278450
Orwell on Truth,"
Orwell,George",22.38,29.89,304,GIBBS SMITH PUB               ,Hardcover,02/08/2016,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328507860
The Cloud of Unknowing,"
Anonymous",8.97,11.98,294,LIGHTNING SOURCE INC          ,Paperback,14/12/2018,['146 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781603867702
How to Understand Your Bible: A Philosopher's Interpretation of Obscure and Puzzling Passages,"
Hall,ManlyP.",23.69,31.63,138,CREATESPACE                   ,Paperback,31/01/2010,['74 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786770080
The Antichrist,"
Carey,GeorgeW.",12.55,16.76,410,BACK BAY BOOKS                ,Paperback,14/12/2010,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781163010051
A Lion in the Snow: Essays on a Father's Journey Home,"
Chesbro,JamesM.",19.26,25.72,208,DUKE UNIV PR                  ,Paperback,17/01/2003,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781949116007
We Are the Change We Seek: The Speeches of Barack Obama,"
Jr,E.J.Dionne",32.28,43.1,288,ALGONQUIN BOOKS OF CHAPEL HILL,Hardcover,12/02/2019,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781635570915
The Magic in Your Mind,"
Andersen,U.S.",19.82,26.47,416,AGATE MIDWAY                  ,Paperback,14/08/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607966869
The Sagas of Icelanders: (Penguin Classics Deluxe Edition),"
Various",38.69,51.66,240,FARRAR STRAUS & GIROUX        ,Paperback,11/04/2017,['26 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780141000039
Ron Carlson Writes a Story,"
Carlson,Ron",14.6,19.5,384,BALLANTINE BOOKS              ,Paperback,02/10/2018,['47 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781555974770
The Art of Loading Brush: New Agrarian Writings,"
Berry,Wendell",33.22,44.36,160,HARRY N ABRAMS INC            ,Hardcover,04/09/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781619020382
Science Fiktion,"
Fuhmann,Franz",38.86,51.89,208,LIVERIGHT                     ,Hardcover,29/05/2018,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780857426017
Walking,"
Thoreau,HenryDavid",21.45,28.65,256,SAQI BOOKS                    ,Hardcover,11/07/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780884486138
In Dogs We Trust: An Anthology of American Dog Literature,"
RiversIII,JacobF.",43.27,57.78,28,LIGHTNING SOURCE INC          ,Hardcover,30/08/2018,['131 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781611179668
The Entered Apprentice,"
Macoy,Robert",19.82,26.47,106,SKYHORSE PUB                  ,Paperback,05/08/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781162854663
The Practice of the Wild,"
Snyder,Gary",19.95,26.64,464,PENGUIN PR                    ,Paperback,06/02/2018,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781582436388
The Wit and Wisdom of Mark Twain,"
Ayres,Alex",17.27,23.06,368,LITTLE BROWN & CO INC         ,Paperback,02/02/1998,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060751043
Walden and Other Writings,"
Thoreau,HenryDavid",7.25,9.69,336,FARRAR STRAUS & GIROUX        ,Mass,20/02/2018,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780553212464
"Frankenstein, or the Modern Prometheus (Annotated): The Original 1818 Version with New Introduction and Footnote Annotations","
Shelley,MrsMaryWollstonecraft",15.97,21.33,100,LIGHTNING SOURCE INC          ,Paperback,05/12/2016,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781530278442
A Collection of Essays,"
Orwell,George",20.35,27.18,270,CAMBRIDGE UNIV PR             ,Paperback,21/04/2003,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780156186001
The Norton Anthology of American Literature,"
Levine,RobertS.",152.68,191.09,100,LIGHTNING SOURCE INC          ,Paperback,15/04/2017,['105 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393264524
Animals Strike Curious Poses,"
Passarello,Elena",25.36,33.86,552,TOUCHSTONE PRESS              ,Hardcover,11/12/2007,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781941411391
Walden and Civil Disobedience,"
Thoreau,HenryDavid",17.6,23.51,288,FARRAR STRAUS & GIROUX        ,Paperback,02/10/2018,['218 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140390445
A Lover's Discourse: Fragments,"
Barthes,Roland",18.59,24.82,288,BLACK DOG & LEVENTHAL         ,Paperback,21/08/2018,['116 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780374532314
Essays of E. B. White,"
White,E.B.",21.21,28.33,336,MARINER BOOKS                 ,Paperback,02/10/2018,['189 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060932237
The Complete Tales and Poems of Edgar Allan Poe,"
Poe,EdgarAllan",26.4,35.26,263,GIBBS SMITH PUB               ,Paperback,01/04/2011,['2898 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780394716787
El Lobo Estepario,"
Hesse,Hermann",12.66,16.91,256,FARRAR STRAUS & GIROUX        ,Paperback,13/11/2018,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781545143513
The Best American Nonrequired Reading 2017,"
Vowell,Sarah",20.6,27.51,192,PENGUIN PR                    ,Paperback,11/10/2016,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328663801
Fear Icons: Essays,"
Schlegel,KishaLewellyn",23.94,31.97,272,BALLANTINE BOOKS              ,Paperback,30/10/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780814254943
The Long Path to Wisdom: Tales from Burma,"
Sendker,Jan-Philipp",22.26,29.73,592,W W NORTON & CO INC           ,Paperback,06/11/2018,['48 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781590519646
White Girls,"
Als,Hilton",22.83,30.49,169,GRAY WOLF PR                  ,Paperback,07/10/2014,['114 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940450254
The Sonoran Desert: A Literary Field Guide,"
Magrane,Eric",24.75,33.05,166,HAYMARKET BOOKS               ,Paperback,04/09/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780816531233
The Annotated Emerson,"
Emerson,RalphWaldo",57.75,72.29,224,GRAY WOLF PR                  ,Hardcover,05/02/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674049239
The World I Live in and Optimism: A Collection of Essays,"
Keller,Helen",7.78,10.4,120,DA CAPO PR                    ,Paperback,02/03/2005,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486473673
The Letters of Vincent Van Gogh,"
VanGogh,Vincent",17.99,24.02,288,MARINER BOOKS                 ,Paperback,17/04/2018,['34 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781420939279
The Writing Irish of New York,"
Broderick,Colin",44.16,58.96,336,MARINER BOOKS                 ,Hardcover,03/10/2017,['478 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944884536
"The Dark Interval: Letters on Loss, Grief, and Transformation","
Rilke,RainerMaria",25.79,34.44,128,COFFEE HOUSE PR               ,Hardcover,04/04/2017,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525509844
Mine: Essays,"
Viren,Sarah",23.74,31.7,336,MARINER BOOKS                 ,Paperback,02/10/2018,['98 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780826359544
"Black Ink: Literary Legends on the Peril, Power, and Pleasure of Reading and Writing","
Oliver,StephanieStokes",19.8,26.44,240,FARRAR STRAUS & GIROUX        ,Paperback,13/11/2018,['303 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781501154294
I Dare You!,"
Danforth,WilliamH.",11.31,15.11,1392,OXFORD UNIV PR                ,Paperback,28/11/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781684220793
