name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Hyperobjects: Philosophy and Ecology After the End of the World'],"
Morton,Timothy",34.15,40.23,680,[],Paperback,23/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780816689231
['A Secular Age'],"
Taylor,Charles",41.18,48.51,272,['PENGUIN PR                    '],Paperback,15/01/2019,['12 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674986916
['The Doors of Perception and Heaven and Hell'],"
Huxley,Aldous",21.57,25.41,256,['RANDOM HOUSE INC              '],Paperback,14/08/2003,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061729072
['Being and Nothingness'],"
Sartre,Jean-Paul",30.91,36.41,105,['FOUR ELEPHANTS PR             '],Paperback,05/11/2013,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780671867805
"[""The Practicing Stoic: A Philosophical User's Manual""]","
Farnsworth,Ward",41.0,48.3,560,[],Hardcover,27/11/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781567926118
"[""The Dictator's Handbook: Why Bad Behavior Is Almost Always Good Politics""]","
BuenodeMesquita,Bruce",25.61,30.17,96,['PRENTICE HALL                 '],Paperback,11/01/1956,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781610391849
['Critique of Pure Reason'],"
Kant,Immanuel",73.03,86.03,232,['PRINCETON UNIV PR             '],Paperback,30/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780521657297
['The Essential Kierkegaard'],"
Kierkegaard,Sren",65.98,77.72,399,['ST AUGUSTINES PR INC          '],Paperback,15/09/2010,['44 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691019406
['The Ethics of Ambiguity'],"
DeBeauvoir,Simone",21.05,24.8,384,[],Paperback,08/01/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781504054225
['Meditations and Other Metaphysical Writings'],"
Descartes,Rene",16.82,19.82,121,['SHAMBHALA PUB                 '],Paperback,15/05/2012,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140447019
['The Structural Transformation of the Public Sphere: An Inquiry Into a Category of Bourgeois Society'],"
Habermas,Jurgen",82.58,97.27,272,['PENGUIN GROUP                 '],Paperback,01/11/1993,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780262581080
['Evidence for God from Physics and Philosophy: Extending the Legacy of Monsignor George Lemaître and St. Thomas Aquinas'],"
Spitzer,RobertJ.",42.38,49.92,156,['LONE PINE PUB                 '],Hardcover,15/09/2016,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781587312397
['What Is Philosophy For?'],"
Midgley,Mary",31.79,37.45,288,['PRINCETON UNIV PR             '],Paperback,04/10/2016,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781350051072
['Buddhist Boot Camp'],"
Hawkeye,Timber",21.19,24.96,160,['OXFORD UNIV PR                '],Hardcover,01/12/2008,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062267436
['The Lies That Bind: Rethinking Identity'],"
Appiah,KwameAnthony",40.08,47.22,308,['FARRAR STRAUS & GIROUX        '],Hardcover,17/08/2010,['207 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631493836
['As a Man Thinketh (Chump Change Edition)'],"
Allen,James",5.46,6.44,824,['BASIC BOOKS                   '],Paperback,05/02/1999,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640320567
"['The Concept, Time, and Discourse']","
Kojeve,Alexandre",97.88,115.29,55,['EXPERIMENT                    '],Hardcover,23/09/2014,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781587311543
['How to Die: An Ancient Guide to the End of Life'],"
Seneca",24.09,28.38,36,['MARTINO FINE BOOKS            '],Hardcover,20/04/2018,['110 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691175577
['Existentialism Is a Humanism'],"
Sartre,Jean-Paul",14.0,16.49,80,['PRINCETON UNIV PR             '],Paperback,30/01/2005,['109 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780300115468
['Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way'],"
LeGuin,UrsulaK.",20.63,24.31,120,['LIGHTNING SOURCE INC          '],Paperback,06/09/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781570623950
"[""Kierkegaard's Writing, III, Part I: Either/Or""]","
Kierkegaard,Sren",74.0,87.17,336,['SIMON & SCHUSTER              '],Paperback,08/05/2018,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691020419
['The Elements of Moral Philosophy'],"
Rachels,James",156.02,183.78,176,['SIGNET                        '],Paperback,01/11/1964,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780078119064
['The Way I Act'],"
Metzger,Steve",25.47,30.0,120,['BLACK & RED                   '],Hardcover,01/01/2002,['355 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781884734991
['The Art of War'],"
Tzu,Sun",26.73,31.49,232,['ST AUGUSTINES PR INC          '],Hardcover,11/02/2019,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785829225
['The Republic of Plato'],"
Bloom,Allan",34.13,40.21,112,['DOVER PUBN INC                '],Paperback,11/07/1997,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780465094080
['The Republic'],"
Plato",19.45,22.91,216,['PRINCETON UNIV PR             '],Paperback,29/03/2016,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140455113
['The Art of War'],"
Tzu,Sun",11.18,13.18,552,['PRINCETON UNIV PR             '],Mass,24/08/2014,['79 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781590302255
['The Book of Five Rings: A Classic Text on the Japanese Way of the Sword'],"
Musashi,Miyamoto",13.4,15.79,482,['STATE UNIV OF NY PR           '],Paperback,01/07/2010,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781590302484
['Small Pleasures'],"
TheSchoolofLife",35.16,41.42,416,['OXFORD UNIV PR                '],Hardcover,23/05/2002,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780993538735
['How to Think about War: An Ancient Guide to Foreign Policy'],"
Thucydides",24.78,29.19,152,['ST AUGUSTINES PR INC          '],Hardcover,01/02/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691190150
['The Story of Philosophy: The Lives and Opinions of the Greater Philosophers'],"
Durant,Will",15.79,18.6,62,['LIGHTNING SOURCE INC          '],Mass,27/12/2016,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780671739164
['How to Do Things with Words: Second Edition'],"
Austin,J.L.",66.7,78.57,516,['MATTAMAYURA PR                '],Paperback,15/08/2013,['189 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674411524
['Ethics in the Real World: 82 Brief Essays on Things That Matter'],"
Singer,Peter",25.57,30.12,392,['KRISHNAMURTI PUBN OF AMER     '],Paperback,08/07/2008,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691178479
['Finite and Infinite Games'],"
Carse,James",20.29,23.9,328,['BLOOMSBURY ACADEMIC US        '],Paperback,29/11/2018,['2 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781476731711
"[""Inside the Yoga Sutras: A Comprehensive Sourcebook for the Study & Practice of Patanjali's Yoga Sutras""]","
Carrera,Jaganath",30.35,35.75,208,['ALFRED A KNOPF                '],Paperback,20/02/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780932040572
['Do Design: Why Beauty Is Key to Everything.'],"
Moore,Alan",23.31,27.46,0,['FOUND FOR CRITICAL THINKING   '],Paperback,01/01/2014,['35 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781907974281
['Calm'],"
TheSchoolofLife",28.79,33.92,94,['IMPERFECT PUB                 '],Hardcover,01/11/2008,['66 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780993538728
['The Way of Zen =: [Zendao]'],"
Watts,AlanW.",21.99,25.91,137,['LITTLE BROWN & CO INC         '],Paperback,01/04/2009,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780375705106
['Meditations'],"
Aurelius,Marcus",13.32,15.69,680,[],Paperback,23/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781503280465
['In Praise of Shadows'],"
Tanizaki,Junichiro",13.4,15.79,272,['PENGUIN PR                    '],Paperback,15/01/2019,['12 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780918172020
['A Year to Live: How to Live This Year as If It Were Your Last'],"
Levine,Stephen",16.58,19.53,256,['RANDOM HOUSE INC              '],Paperback,14/08/2003,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780609801949
['Silence of St Thomas'],"
Pieper,Josef",22.37,26.36,105,['FOUR ELEPHANTS PR             '],Paperback,05/11/2013,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781890318789
['On Beauty and Being Just'],"
Scarry,Elaine",23.83,28.07,560,[],Paperback,27/11/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691089591
['How to Be a Friend: An Ancient Guide to True Friendship'],"
Cicero,MarcusTullius",23.63,27.84,96,['PRENTICE HALL                 '],Hardcover,11/01/1956,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691177199
['The Art of Peace'],"
Ueshiba,Morihei",12.11,14.27,232,['PRINCETON UNIV PR             '],Mass,30/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781590304488
['Conservatism: An Invitation to the Great Tradition'],"
Scruton,Roger",33.42,39.37,399,['ST AUGUSTINES PR INC          '],Hardcover,15/09/2010,['44 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250170569
['The Road to Character'],"
Brooks,David",24.71,29.11,384,[],Paperback,08/01/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780812983418
['Theory and Practice'],"
Derrida,Jacques",71.09,83.74,121,['SHAMBHALA PUB                 '],Hardcover,15/05/2012,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226572345
['Manifestly Haraway'],"
Haraway,DonnaJ.",28.51,33.59,272,['PENGUIN GROUP                 '],Paperback,01/11/1993,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780816650484
['The Question Concerning Technology in China: An Essay in Cosmotechnics'],"
Hui,Yuk",31.58,37.2,156,['LONE PINE PUB                 '],Paperback,15/09/2016,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780995455009
['The Structure of Scientific Revolutions: 50th Anniversary Edition'],"
Kuhn,ThomasS.",22.35,26.33,288,['PRINCETON UNIV PR             '],Paperback,04/10/2016,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226458120
"[""The Five Rings: Miyamoto Musashi's Art of Strategy""]","
Musashi,Miyamoto",32.53,38.32,160,['OXFORD UNIV PR                '],Hardcover,01/12/2008,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785834007
['Meditations'],"
Aurelius,Marcus",15.99,18.84,308,['FARRAR STRAUS & GIROUX        '],Paperback,17/08/2010,['207 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140449334
['The Pig That Wants to Be Eaten: 100 Experiments for the Armchair Philosopher'],"
Baggini,Julian",22.63,26.66,824,['BASIC BOOKS                   '],Paperback,05/02/1999,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780452287440
['How to Be a Stoic: Using Ancient Philosophy to Live a Modern Life'],"
Pigliucci,Massimo",26.97,31.77,211,['DUKE UNIV PR                  '],Paperback,12/08/2011,['89 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781541644533
['What We Owe to Each Other'],"
Scanlon,T.M.",77.83,91.68,384,['BASIC BOOKS                   '],Paperback,11/02/1994,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674004238
['How to Win Every Argument: The Use and Abuse of Logic'],"
Pirie,Madsen",30.09,35.45,252,['MUSEUM OF CONTEMPORARY ART KIA'],Paperback,28/11/2018,['98 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781472529121
['Being and Time'],"
Heidegger,Martin",33.8,39.82,240,['UNIV OF MINNESOTA PR          '],Paperback,23/09/2013,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061575594
['The Philosophy Book: Big Ideas Simply Explained'],"
DK",32.25,37.99,896,['HARVARD UNIV PR               '],Paperback,17/09/2018,['30 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465458551
"['Silence, Joy']","
Merton,Thomas",15.79,18.61,185,['PERENNIAL                     '],Paperback,28/07/2009,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780811228237
['The Conspiracy Against the Human Race: A Contrivance of Horror'],"
Ligotti,Thomas",23.46,27.64,864,['WASHINGTON SQUARE             '],Paperback,01/08/1993,['13 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143133148
['Meditations of Marcus Aurelius'],"
Marcus,Aurelius",13.04,15.37,0,['DAVID R GODINE                '],Paperback,01/04/2018,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781545565674
"['Nietzsche: Philosopher, Psychologist, Antichrist']","
Kaufmann,WalterA.",41.9,49.36,319,['PUBLIC AFFAIRS                '],Paperback,31/07/2012,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691160269
['I and Thou'],"
Buber,Martin",21.56,25.4,796,['CAMBRIDGE UNIV PR             '],Paperback,28/02/1999,['109 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780684717258
['The Consolation of Philosophy: Ignatius Critical Editions'],"
Boethius,Anicius",15.82,18.64,536,['PRINCETON UNIV PR             '],Paperback,19/06/2000,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586174378
['Capitalist Realism: Is There No Alternative?'],"
Fisher,Mark",19.77,23.29,192,['OPEN ROAD MEDIA               '],Paperback,08/05/2018,['46 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781846943171
['What Kind of Creatures Are We?'],"
Chomsky,Noam",24.04,28.32,256,['PENGUIN GROUP                 '],Paperback,01/09/1999,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780231175975
"['Out of Your Mind: Tricksters, Interdependence, and the Cosmic Game of Hide and Seek']","
Watts,Alan",23.4,27.57,326,['MIT PR                        '],Paperback,28/08/1991,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781622037520
"[""Descartes's Grey Ontology: Cartesian Science and Aristotelian Thought in the Regulae""]","
Marion,Jean-Luc",59.09,69.61,134,['ST AUGUSTINES PR INC          '],Hardcover,30/05/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781587311765
"[""Living the Good Life a Beginner's Thomistic Ethics""]","
Jensen,StevenJ.",45.84,54.0,232,['BLOOMSBURY ACADEMIC           '],Paperback,20/09/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780813221458
['The Prince (Chump Change Edition)'],"
Machiavelli,Niccolo",6.57,7.75,142,['HARPER COLLINS                '],Paperback,19/02/2013,['2 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640320208
['Evolution of Desire: A Life of René Girard'],"
Haven,CynthiaL.",42.34,49.88,256,['LIVERIGHT                     '],Paperback,28/08/2018,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781611862836
"[""Do Humankind's Best Days Lie Ahead?: The Munk Debates""]","
Pinker,Steven",20.46,24.1,26,['LIGHTNING SOURCE INC          '],Paperback,29/04/2017,['83 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781487001681
['The Origin of Consciousness in the Breakdown of the Bicameral Mind'],"
Jaynes,Julian",30.17,35.54,336,['ST AUGUSTINES PR INC          '],Paperback,26/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780618057078
['A Guide to the Good Life: The Ancient Art of Stoic Joy'],"
Irvine,WilliamB.",28.74,33.86,55,['EXPERIMENT                    '],Hardcover,23/09/2014,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780195374612
"['The Infidel and the Professor: David Hume, Adam Smith, and the Friendship That Shaped Modern Thought']","
Rasmussen,DennisC.",44.41,52.31,36,['MARTINO FINE BOOKS            '],Hardcover,20/04/2018,['110 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691177014
['Tractatus Logico-Philosophicus'],"
Wittgenstein,Ludwig",14.22,16.76,80,['PRINCETON UNIV PR             '],Paperback,30/01/2005,['109 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486404455
['The Trouble with Being Born'],"
Cioran,E.M.",24.31,28.64,120,['LIGHTNING SOURCE INC          '],Paperback,06/09/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781611457407
['As a Man Thinketh (Chump Change Edition)'],"
Allen,James",19.36,22.81,336,['SIMON & SCHUSTER              '],Hardcover,08/05/2018,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640320550
"['Character Matters: How to Help Our Children Develop Good Judgment, Integrity, and Other Essential Virtues']","
Lickona,Thomas",24.37,28.71,176,['SIGNET                        '],Paperback,01/11/1964,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743245074
